Time,Isoprene,Radiation,Oxides,Temp,RH,WS,WD,Toluene,Month,Hour,Day,Year,u,v,LAI,leaf_stage
2019/9/11 10:00,14.35709091,483.1,64.08032505,28.8,85.4,2.9,2,0.922,9,10,11,2019,-0.10120854,-2.898233398,0.695759257,-1
2019/9/11 11:00,30.50881818,547.2,77.95087641,29.8,79.4,2.5,1,0.443,9,11,11,2019,-0.043631016,-2.499619238,0.695759257,-1
2019/9/11 12:00,34.0980909,430.1,86.81261759,30.3,75.9,2.6,360,0.525,9,12,11,2019,0,-2.6,0.695759257,-1
2019/9/11 14:00,18.66421818,412.3,98.97976788,31.3,69.3,2.7,1,0.331,9,14,11,2019,-0.047121497,-2.699588777,0.695759257,-1
2019/9/11 15:00,29.43203636,314.9,101.8796054,31.1,71.2,2.2,360,0.469,9,15,11,2019,0,-2.2,0.695759257,-1
2019/9/11 16:00,43.78912727,194.6,78.51867678,30.3,77,2.5,23,1.349,9,16,11,2019,-0.976827821,-2.301262134,0.695759257,-1
2019/9/11 17:00,22.97134545,68.7,57.06393503,29.1,81.4,2.7,45,0.827,9,17,11,2019,-1.909188309,-1.909188309,0.695759257,-1
2019/9/11 18:00,10.76781818,31.6,47.75606502,27.9,84.1,2.8,47,0.407,9,18,11,2019,-2.047790365,-1.909595408,0.695759257,-1
2019/9/12 6:00,7.178545453,88.3,35.79170053,24.8,99.3,1.5,47,0.857,9,6,12,2019,-1.097030552,-1.02299754,0.695759257,-1
2019/9/12 7:00,27.27847272,217.5,39.05655253,25.7,94.5,1.4,22,1.216,9,7,12,2019,-0.524449231,-1.298057396,0.695759257,-1
2019/9/12 9:00,20.45885454,522.3,50.63562393,27.7,84.1,2.1,2,1.271,9,9,12,2019,-0.073288943,-2.098720737,0.695759257,-1
2019/9/12 12:00,41.27663636,692.1,83.08135816,29.7,74.8,2.1,21,0.642,9,12,12,2019,-0.752572694,-1.960518896,0.695759257,-1
2019/9/12 14:00,9.691036362,390.9,97.11413818,30.3,69,1.8,21,0.408,9,14,12,2019,-0.645062309,-1.680444768,0.695759257,-1
2019/9/12 15:00,13.63923636,320,97.15469534,30.4,68.1,2,2,0.339,9,15,12,2019,-0.069798993,-1.998781654,0.695759257,-1
2019/9/12 16:00,34.45701818,197.6,84.60225192,30.2,68.3,2.1,4,0.399,9,16,12,2019,-0.146488595,-2.094884506,0.695759257,-1
2019/9/12 17:00,21.53563636,67.4,70.22473597,29.3,75,2.5,23,0.444,9,17,12,2019,-0.976827821,-2.301262134,0.695759257,-1
2019/9/13 5:00,4.666054545,32.3,37.73844458,23.9,93.6,0.9,65,0.99,9,5,13,2019,-0.815677008,-0.380356436,0.695759257,-1
2019/9/13 6:00,6.460690908,93.1,37.19092281,24.4,92.4,1.1,45,0.925,9,6,13,2019,-0.777817459,-0.777817459,0.695759257,-1
2019/9/13 7:00,9.691036362,249.4,44.004527,25.7,86.3,1.5,25,1.987,9,7,13,2019,-0.633927393,-1.359461681,0.695759257,-1
2019/9/13 8:00,24.40705454,438.6,49.11473014,26.5,81.9,1.4,1,0.613,9,8,13,2019,-0.024433369,-1.399786773,0.695759257,-1
2019/9/13 9:00,16.86958182,610.8,56.57724902,27.1,80.3,2.3,23,0.419,9,9,13,2019,-0.898681596,-2.117161163,0.695759257,-1
2019/9/13 10:00,13.63923636,728,65.43899015,28.1,77.6,2,21,0.38,9,10,13,2019,-0.716735899,-1.867160853,0.695759257,-1
2019/9/13 11:00,53.48016363,768.4,71.90785842,28.8,75.4,2.2,69,0.468,9,11,13,2019,-2.053876938,-0.788409489,0.695759257,-1
2019/9/13 12:00,41.27663636,684.4,67.64935582,29.9,71.2,2.5,63,0.236,9,12,13,2019,-2.22751631,-1.134976249,0.695759257,-1
2019/9/13 14:00,20.45885454,577.3,82.14854328,31.2,64.1,2.1,22,0.177,9,14,13,2019,-0.786673846,-1.947086095,0.695759257,-1
2019/9/13 15:00,18.66421818,350.8,80.28291354,31.1,66.6,2.7,0,0.214,9,15,13,2019,0,-2.7,0.695759257,-1
2019/9/13 16:00,35.89272727,187,68.21715614,30.7,68.2,2.5,20,0.221,9,16,13,2019,-0.855050358,-2.349231552,0.695759257,-1
2019/9/14 6:00,10.40889091,78,24.57764365,25.3,99.1,0.7,69,0.565,9,6,14,2019,-0.653506299,-0.250857565,0.695759257,-1
2019/9/14 7:00,11.8446,119.5,27.78165991,26.1,95.2,0.7,358,0.992,9,7,14,2019,0.024429648,-0.699573579,0.695759257,-1
2019/9/14 8:00,14.35709091,239.9,32.40517703,26.8,90.1,1.1,358,0.891,9,8,14,2019,0.038389446,-1.09932991,0.695759257,-1
2019/9/14 9:00,7.896399999,371,42.09834012,27.9,82.1,1.9,359,0.665,9,9,14,2019,0.033159572,-1.899710621,0.695759257,-1
2019/9/14 10:00,12.56245454,608.3,49.98670925,28.6,76.9,1.9,20,0.266,9,10,14,2019,-0.649838272,-1.785415979,0.695759257,-1
2019/9/14 11:00,20.45885454,800,61.64689499,29.3,73.6,2,20,0.312,9,11,14,2019,-0.684040287,-1.879385242,0.695759257,-1
2019/9/14 12:00,24.04812727,741.3,69.59609987,30,69.3,1.7,20,0.538,9,12,14,2019,-0.581434244,-1.597477455,0.695759257,-1
2019/9/14 14:00,50.24981817,305.4,81.722693,30.5,65.5,1.9,22,0.384,9,14,14,2019,-0.711752527,-1.761649324,0.695759257,-1
2019/9/14 15:00,63.88905453,181.9,82.67578645,30.3,67.2,1.5,21,0.403,9,15,14,2019,-0.537551924,-1.40037064,0.695759257,-1
2019/9/14 16:00,24.04812727,125.2,78.01171219,30.2,66.2,1.6,44,0.315,9,16,14,2019,-1.111453393,-1.150943681,0.695759257,-1
2019/9/14 17:00,19.02314545,51.8,73.97627398,29.7,69.8,1.5,43,0.683,9,17,14,2019,-1.02299754,-1.097030552,0.695759257,-1
2019/9/14 18:00,6.101763635,31,67.60879865,29,73.8,1.2,42,0.937,9,18,14,2019,-0.802956728,-0.891773791,0.695759257,-1
2019/9/15 5:00,5.024981817,30.8,37.96150901,24.7,98.1,1.9,314,1.705,9,5,15,2019,1.366745621,-1.319850904,0.668869135,-1
2019/9/15 7:00,6.101763635,41.4,48.26302962,24.7,99.9,2.2,2,0.625,9,7,15,2019,-0.076778893,-2.198659819,0.668869135,-1
2019/9/15 8:00,13.99816363,95.6,47.43160768,25,97.1,2.3,2,0.744,9,8,15,2019,-0.080268842,-2.298598902,0.668869135,-1
2019/9/15 9:00,24.40705454,254.2,48.32386536,25.9,91.5,2.4,360,1.017,9,9,15,2019,0,-2.4,0.668869135,-1
2019/9/15 10:00,15.43387272,422.5,54.34660478,26.8,84.9,2.5,358,0.782,9,10,15,2019,0.087248742,-2.498477068,0.668869135,-1
2019/9/15 11:00,11.12674545,384.6,62.72165994,27,82.1,2.4,360,0.711,9,11,15,2019,0,-2.4,0.668869135,-1
2019/9/15 12:00,22.97134545,480.3,73.34763788,28.1,76.5,2.5,4,0.561,9,12,15,2019,-0.174391184,-2.493910126,0.668869135,-1
2019/9/15 15:00,17.22850909,232,80.42486363,29.1,64.4,2.5,22,0.647,9,15,15,2019,-0.936516484,-2.317959636,0.668869135,-1
2019/9/15 16:00,18.30529091,122.6,66.47319796,27.8,69.4,2.4,24,0.751,9,16,15,2019,-0.976167943,-2.192509098,0.668869135,-1
2019/9/15 17:00,15.7928,53.9,62.7622171,27.1,69,2.6,45,0.86,9,17,15,2019,-1.838477631,-1.838477631,0.668869135,-1
2019/9/16 6:00,7.896399999,95.2,50.0272664,22.6,86.5,1.9,312,0.787,9,6,16,2019,1.411975168,-1.271348152,0.668869135,-1
2019/9/16 7:00,21.17670909,252.3,51.48732444,23.6,82.6,2.4,315,0.852,9,7,16,2019,1.697056275,-1.697056275,0.668869135,-1
2019/9/16 8:00,11.12674545,436.6,55.11719096,24.7,76.9,2.6,341,1.002,9,8,16,2019,0.846477202,-2.458348297,0.668869135,-1
2019/9/16 9:00,16.51065454,536.4,62.39720259,25.7,72.2,3.1,359,0.511,9,9,16,2019,0.05410246,-3.099527855,0.668869135,-1
2019/9/16 10:00,11.8446,591.1,73.08401627,26.5,66.5,3,359,0.889,9,10,16,2019,0.052357219,-2.999543085,0.668869135,-1
2019/9/16 11:00,19.02314545,740.8,80.44514225,27.4,61.2,2.8,3,0.793,9,11,16,2019,-0.146540677,-2.796162697,0.668869135,-1
2019/9/16 12:00,17.58743636,745.8,79.93817761,28.2,55.6,2.6,22,0.433,9,12,16,2019,-0.973977143,-2.410678022,0.668869135,-1
2019/9/16 14:00,12.92138182,563.9,85.12949509,28.6,54,3.3,24,0.414,9,14,16,2019,-1.342230922,-3.01470001,0.668869135,-1
2019/9/16 15:00,16.15172727,345.3,85.17005229,28.4,55.4,2.8,22,0.398,9,15,16,2019,-1.048898462,-2.596114793,0.668869135,-1
2019/9/16 16:00,19.741,154.6,85.6567383,27.9,56.1,2.5,45,0.432,9,16,16,2019,-1.767766953,-1.767766953,0.668869135,-1
2019/9/16 17:00,11.12674545,54.2,79.18787003,27,58.8,2,44,0.414,9,17,16,2019,-1.389316741,-1.438679601,0.668869135,-1
2019/9/17 6:00,9.691036362,87.8,54.73189787,22.3,94.8,1.7,337,1.124,9,6,17,2019,0.664242918,-1.564858251,0.668869135,-1
2019/9/17 7:00,24.04812727,236.4,58.48343588,23.3,90.5,2,336,1.292,9,7,17,2019,0.813473286,-1.827090915,0.668869135,-1
2019/9/17 8:00,11.8446,407.5,65.76344747,24.8,83.5,2.2,340,1.144,9,8,17,2019,0.752444315,-2.067323766,0.668869135,-1
2019/9/17 9:00,15.07494545,616.1,71.25894372,25.7,77.2,2.6,338,0.86,9,9,17,2019,0.973977143,-2.410678022,0.668869135,-1
2019/9/17 10:00,11.8446,781.2,73.9154382,26.7,71.1,2.3,20,1.005,9,10,17,2019,-0.78664633,-2.161293028,0.668869135,-1
2019/9/17 11:00,8.255327271,650.9,74.28045276,27.7,63.8,2.2,20,0.44,9,11,17,2019,-0.752444315,-2.067323766,0.668869135,-1
2019/9/17 12:00,7.896399999,705.7,2.433430062,28.1,61.1,1.8,339,0.401,9,12,17,2019,0.645062309,-1.680444768,0.668869135,-1
2019/9/18 7:00,16.15172727,242.8,43.3758909,24.3,69.6,2.5,336,0.883,9,7,18,2019,1.016841608,-2.283863644,0.668869135,-1
2019/9/18 8:00,13.63923636,457.4,52.13623913,25.6,62.1,3.8,3,0.808,9,8,18,2019,-0.198876634,-3.794792232,0.668869135,-1
2019/9/18 9:00,11.48567273,590.5,59.96377253,26.7,57.1,3.8,2,0.682,9,9,18,2019,-0.132618087,-3.797685143,0.668869135,-1
2019/9/18 10:00,11.8446,669,65.19564716,27.4,51.9,3.4,21,0.694,9,10,18,2019,-1.218451028,-3.17417345,0.668869135,-1
2019/9/18 11:00,13.99816363,821.9,68.92690659,28.1,46.2,3.3,20,0.553,9,11,18,2019,-1.128666473,-3.100985649,0.668869135,-1
2019/9/18 12:00,19.38207272,728.8,71.72535116,28.8,41.8,3.4,20,0.307,9,12,18,2019,-1.162868487,-3.194954911,0.668869135,-1
2019/9/18 14:00,10.76781818,583.5,73.10429484,29,44.9,3.3,20,0.384,9,14,18,2019,-1.128666473,-3.100985649,0.668869135,-1
2019/9/18 15:00,14.35709091,393.8,75.01048174,28.7,46.8,3.5,3,0.401,9,15,18,2019,-0.183175847,-3.495203372,0.668869135,-1
2019/9/18 16:00,13.99816363,204.9,72.21203717,28,53.3,3.3,20,0.538,9,16,18,2019,-1.128666473,-3.100985649,0.668869135,-1
2019/9/18 17:00,8.973181817,65.6,77.36279749,26.6,60.9,3.2,22,0.584,9,17,18,2019,-1.198741099,-2.966988335,0.668869135,-1
2019/9/19 6:00,10.40889091,102.5,36.66367964,20.3,79.8,1.9,315,0.912,9,6,19,2019,1.343502884,-1.343502884,0.668869135,-1
2019/9/19 7:00,20.09992727,260.4,37.19092281,21.1,77.1,2.1,337,1.02,9,7,19,2019,0.82053537,-1.933060192,0.668869135,-1
2019/9/19 8:00,12.20352727,407.1,40.3543819,22.2,72.2,2.7,340,0.743,9,8,19,2019,0.923454387,-2.537170076,0.668869135,-1
2019/9/19 9:00,11.8446,517.4,44.97789903,23,69.1,3.1,358,0.566,9,9,19,2019,0.10818844,-3.098111564,0.668869135,-1
2019/9/19 10:00,8.973181817,698.6,51.00063844,23.6,66.5,3.2,359,0.65,9,10,19,2019,0.055847701,-3.199512625,0.668869135,-1
2019/9/19 11:00,7.896399999,639.1,56.98282068,24.3,63.6,3.1,341,0.596,9,11,19,2019,1.009261279,-2.931107584,0.668869135,-1
2019/9/19 12:00,8.614254544,628.6,60.73435869,25,61.8,2.9,2,0.777,9,12,19,2019,-0.10120854,-2.898233398,0.668869135,-1
2019/9/19 14:00,11.48567273,483.8,59.37569359,25.8,57.4,2.9,2,0.612,9,14,19,2019,-0.10120854,-2.898233398,0.668869135,-1
2019/9/19 15:00,7.537472726,282.1,58.88900757,26.1,56.4,2.7,1,0.474,9,15,19,2019,-0.047121497,-2.699588777,0.668869135,-1
2019/9/19 16:00,12.56245454,139.5,56.13112016,25.5,58.4,2.5,21,0.478,9,16,19,2019,-0.895919874,-2.333951066,0.668869135,-1
2019/9/19 17:00,9.332109089,62,52.90682533,24.7,61.1,2.4,22,0.756,9,17,19,2019,-0.899055824,-2.225241251,0.668869135,-1
2019/9/20 6:00,14.35709091,88.6,29.70812537,20.1,86.8,1.7,295,1.369,9,6,20,2019,1.540723238,-0.718451045,0.668869135,-1
2019/9/20 7:00,29.43203636,259.7,32.01988393,21.3,81.6,1.8,315,1.672,9,7,20,2019,1.272792206,-1.272792206,0.668869135,-1
2019/9/20 8:00,14.35709091,427.5,37.06925132,22.5,75.3,2.3,341,1.328,9,8,20,2019,0.748806755,-2.174692724,0.668869135,-1
2019/9/20 9:00,8.614254544,522.8,45.36319213,23.3,68.1,3.1,0,1.127,9,9,20,2019,0,-3.1,0.668869135,-1
2019/9/20 10:00,8.614254544,693.7,49.52030182,24.2,63.4,2.7,1,0.522,9,10,20,2019,-0.047121497,-2.699588777,0.668869135,-1
2019/9/20 11:00,9.332109089,814.6,57.42894954,24.8,60.8,3.1,359,0.629,9,11,20,2019,0.05410246,-3.099527855,0.668869135,-1
2019/9/20 12:00,15.07494545,730.9,67.68991297,25.5,59.3,3.3,356,0.666,9,12,20,2019,0.230196363,-3.291961366,0.668869135,-1
2019/9/20 14:00,10.04996363,518.2,69.10941386,26.1,56.6,3,3,0.629,9,14,20,2019,-0.157007869,-2.995888604,0.668869135,-1
2019/9/20 15:00,6.101763635,401.4,67.73047013,25.9,57.4,3.3,1,0.557,9,15,20,2019,-0.057592941,-3.299497394,0.668869135,-1
2019/9/20 16:00,8.255327271,122.5,66.33124787,25.5,57.6,3.5,359,0.604,9,16,20,2019,0.061083423,-3.499466933,0.668869135,-1
2019/9/20 17:00,5.024981817,51.7,65.41871157,24.8,60.4,2.7,22,0.544,9,17,20,2019,-1.011437802,-2.503396407,0.668869135,-1
2019/9/21 6:00,6.460690908,55.5,42.64586189,21,84.3,2.9,315,0.928,9,6,21,2019,2.050609665,-2.050609665,0.668869135,-1
2019/9/21 7:00,8.614254544,135.4,43.11226932,21.5,83,2.9,315,1.065,9,7,21,2019,2.050609665,-2.050609665,0.668869135,-1
2019/9/21 8:00,13.63923636,242.1,47.71550786,22.6,80.4,3.7,339,0.886,9,8,21,2019,1.325961413,-3.454247578,0.668869135,-1
2019/9/21 9:00,7.896399999,200.8,49.58113757,23.2,79.9,3.2,339,0.813,9,9,21,2019,1.146777439,-2.987457365,0.668869135,-1
2019/9/21 10:00,9.691036362,152,46.72185725,21.7,89.3,3.4,24,0.862,9,10,21,2019,-1.382904586,-3.106054556,0.668869135,-1
2019/9/21 11:00,8.614254544,186.3,45.30235638,21.8,91.5,3.4,23,0.834,9,11,21,2019,-1.328485837,-3.129716502,0.668869135,-1
2019/9/21 12:00,5.742836363,167.3,46.21489265,21.7,89.7,3.6,359,1.237,9,12,21,2019,0.062828663,-3.599451703,0.668869135,-1
2019/9/21 14:00,8.973181817,208.1,46.25544982,22.4,81,3.6,20,0.474,9,14,21,2019,-1.231272516,-3.382893435,0.668869135,-1
2019/9/21 15:00,6.460690908,102.3,47.63439352,21.7,84.7,4.4,360,0.902,9,15,21,2019,0,-4.4,0.668869135,-1
2019/9/21 16:00,7.896399999,101.4,48.56720838,21.7,84.4,4.3,358,1.091,9,16,21,2019,0.150067836,-4.297380556,0.668869135,-1
2019/9/26 7:00,9.332109089,181.9,46.01210679,21.4,81.9,1.7,46,2.9,9,7,26,2019,-1.222877661,-1.18091923,0.76076588,-1
2019/9/26 8:00,20.45885454,331.9,51.99428904,22.8,76.8,1.8,45,1.348,9,8,26,2019,-1.272792206,-1.272792206,0.76076588,-1
2019/9/26 9:00,24.40705454,553.7,59.842101,24,71.8,2,46,2.057,9,9,26,2019,-1.438679601,-1.389316741,0.76076588,-1
2019/9/26 10:00,19.02314545,568.5,70.40724321,24.9,67.4,1.9,22,1.863,9,10,26,2019,-0.711752527,-1.761649324,0.76076588,-1
2019/9/26 11:00,7.896399999,642.2,78.27533374,25.4,65,2.7,22,0.905,9,11,26,2019,-1.011437802,-2.503396407,0.76076588,-1
2019/9/26 12:00,7.178545453,423.1,88.86075453,25.7,61.9,3,340,1.054,9,12,26,2019,1.02606043,-2.819077862,0.76076588,-1
2019/9/26 14:00,6.819618181,491.5,103.7857923,26.7,53,2.6,338,0.547,9,14,26,2019,0.973977143,-2.410678022,0.76076588,-1
2019/9/26 15:00,9.332109089,318.3,106.1989438,26.8,52.5,2.4,339,0.469,9,15,26,2019,0.860083079,-2.240593024,0.76076588,-1
2019/9/26 16:00,8.614254544,135.4,88.06988974,26.5,57.6,2.4,21,0.465,9,16,26,2019,-0.860083079,-2.240593024,0.76076588,-1
2019/9/27 6:00,9.332109089,63.5,39.80686013,21.1,96.6,1.3,26,2.844,9,6,27,2019,-0.569882491,-1.16843226,0.76076588,-1
2019/9/27 7:00,11.8446,237.2,46.17433547,22.6,88.5,1.5,24,2.757,9,7,27,2019,-0.610104965,-1.370318186,0.76076588,-1
2019/9/27 8:00,8.255327271,430.2,54.04242601,23.8,79.9,1.6,20,1.812,9,8,27,2019,-0.547232229,-1.503508193,0.76076588,-1
2019/9/27 9:00,10.40889091,571.1,61.28188048,24.2,74.1,2.1,337,1.135,9,9,27,2019,0.82053537,-1.933060192,0.76076588,-1
2019/9/27 10:00,5.38390909,483.5,65.0334185,25,65.3,2.4,357,0.307,9,10,27,2019,0.125606295,-2.396710883,0.76076588,-1
2019/9/27 11:00,11.12674545,610.7,72.9623448,25.8,61.8,2.3,340,0.292,9,11,27,2019,0.78664633,-2.161293028,0.76076588,-1
2019/9/27 12:00,7.178545453,578.5,79.4514916,26,59.3,2.4,339,0.283,9,12,27,2019,0.860083079,-2.240593024,0.76076588,-1
2019/9/27 14:00,6.460690908,377.2,89.83412655,26.4,58.4,2.1,1,0.587,9,14,27,2019,-0.036650054,-2.09968016,0.76076588,-1
2019/9/27 15:00,6.819618181,310.1,92.22699946,26.5,59,2.1,2,0.649,9,15,27,2019,-0.073288943,-2.098720737,0.76076588,-1
2019/9/27 16:00,10.40889091,181.6,88.11044694,26.3,59.2,2.1,2,0.707,9,16,27,2019,-0.073288943,-2.098720737,0.76076588,-1
2019/9/28 6:00,9.691036362,79.2,34.71693558,20.9,98.4,1.2,317,1.646,9,6,28,2019,0.818398032,-0.877624442,0.76076588,-1
2019/9/28 7:00,8.973181817,225.1,42.97031921,21.9,93.3,1.3,316,3.085,9,7,28,2019,0.903055882,-0.93514174,0.76076588,-1
2019/9/28 8:00,6.819618181,444.2,49.25668023,23.2,84,1.5,339,1.086,9,8,28,2019,0.537551924,-1.40037064,0.76076588,-1
2019/9/28 9:00,8.255327271,508.5,56.37446316,23.9,79.1,1.8,21,0.981,9,9,28,2019,-0.645062309,-1.680444768,0.76076588,-1
2019/9/28 10:00,20.45885454,614.5,64.70896114,24.9,74.8,1.7,20,0.626,9,10,28,2019,-0.581434244,-1.597477455,0.76076588,-1
2019/9/28 11:00,6.460690908,508,74.36156706,25.6,70,2,360,0.662,9,11,28,2019,0,-2,0.76076588,-1
2019/9/28 12:00,6.101763635,624.7,81.82408594,26.5,65.5,1.9,21,0.633,9,12,28,2019,-0.680899104,-1.77380281,0.76076588,-1
2019/9/28 14:00,12.20352727,394.3,87.90766107,27.4,60,1.7,1,0.573,9,14,28,2019,-0.029669091,-1.699741082,0.76076588,-1
2019/9/28 15:00,9.691036362,233.6,90.25997683,27.4,60.1,1.5,338,0.442,9,15,28,2019,0.56190989,-1.390775782,0.76076588,-1
2019/9/28 16:00,6.101763635,93.8,91.69975629,27.1,60.6,1.2,359,0.533,9,16,28,2019,0.020942888,-1.199817234,0.76076588,-1
2019/9/29 6:00,9.691036362,80,35.89309345,21.4,99.6,0.8,44,2.285,9,6,29,2019,-0.555726696,-0.57547184,0.76076588,-1
2019/9/29 7:00,7.537472726,230.8,42.70669764,22.9,92,1.1,68,1.221,9,7,29,2019,-1.01990224,-0.412067253,0.76076588,-1
2019/9/29 8:00,16.86958182,414.2,49.17556589,23.6,84.7,1.4,21,0.541,9,8,29,2019,-0.501715129,-1.307012597,0.76076588,-1
2019/9/29 9:00,7.178545453,271.2,55.21858389,24.4,78.4,1.7,340,1.216,9,9,29,2019,0.581434244,-1.597477455,0.76076588,-1
2019/9/29 10:00,11.48567273,557.1,60.87630878,24.7,76.1,2,337,0.703,9,10,29,2019,0.781462257,-1.841009707,0.76076588,-1
2019/9/29 11:00,7.178545453,728.1,64.14116078,25.7,72,2,22,0.965,9,11,29,2019,-0.749213187,-1.854367709,0.76076588,-1
2019/9/29 12:00,15.43387272,585.7,67.3857342,26.4,67.6,2,19,0.482,9,12,29,2019,-0.651136309,-1.891037151,0.76076588,-1
2019/9/29 14:00,16.51065454,352.6,88.37406851,27.2,63.1,1.6,339,0.561,9,14,29,2019,0.573388719,-1.493728682,0.76076588,-1
2019/9/29 15:00,15.43387272,300.1,91.1927917,27.4,61.7,1.3,46,0.631,9,15,29,2019,-0.93514174,-0.903055882,0.76076588,-1
2019/9/29 16:00,9.691036362,151.7,86.65038891,27.1,61.2,1.6,22,0.471,9,16,29,2019,-0.599370549,-1.483494167,0.76076588,-1
2019/9/30 6:00,8.255327271,77.3,36.29866513,21.4,100,1.2,23,2.877,9,6,30,2019,-0.468877354,-1.104605824,0.76076588,-1
2019/9/30 7:00,15.7928,174.6,38.56986652,22.5,95.5,1.8,46,1.179,9,7,30,2019,-1.294811641,-1.250385067,0.76076588,-1
2019/9/30 8:00,19.741,368.7,40.84106792,23.5,88.8,2.4,46,0.639,9,8,30,2019,-1.726415521,-1.667180089,0.76076588,-1
2019/9/30 9:00,25.84276363,525.9,42.64586189,24.7,81.3,2.1,69,0.763,9,9,30,2019,-1.960518896,-0.752572694,0.76076588,-1
2019/9/30 10:00,8.973181817,409.9,50.06782359,25.4,76.9,2.6,1,0.596,9,10,30,2019,-0.045376257,-2.599604007,0.76076588,-1
2019/9/30 11:00,15.07494545,577,56.07028443,26.1,72.5,2.9,359,0.411,9,11,30,2019,0.050611979,-2.899558316,0.76076588,-1
2019/9/30 12:00,8.973181817,465.3,64.95230414,26.4,70.3,3,339,0.372,9,12,30,2019,1.075103849,-2.800741279,0.76076588,-1
2019/9/30 14:00,9.332109089,510.3,77.0991759,27.5,64.4,2.7,337,0.196,9,14,30,2019,1.054974047,-2.485363104,0.76076588,-1
2019/9/30 15:00,14.71601818,308.1,78.53895536,27.8,63.6,2.9,360,0.213,9,15,30,2019,0,-2.9,0.76076588,-1
2019/9/30 16:00,16.51065454,179,74.88881023,27.8,64.1,2.3,45,0.458,9,16,30,2019,-1.626345597,-1.626345597,0.76076588,-1
2019/9/30 17:00,13.28030909,56.2,66.55431226,26.8,68.2,2.8,46,0.746,9,17,30,2019,-2.014151441,-1.945043437,0.76076588,-1
2019/9/30 18:00,8.255327271,32,54.48855487,25.6,75.7,2.7,48,1.245,9,18,30,2019,-2.006491029,-1.806652637,0.76076588,-1
2019/10/1 10:00,24.40705454,225.4,11.72102148,22.2,100,3.4,50,0.13,10,10,1,2019,-2.604551107,-2.185477873,0.478226608,-1
2019/10/1 11:00,18.30529091,336.9,12.14687174,23.2,100,2.9,24,0.151,10,11,1,2019,-1.179536265,-2.649281827,0.478226608,-1
2019/10/1 12:00,13.99816363,211.2,13.56637261,24.2,95.5,3.3,46,0.117,10,12,1,2019,-2.373821341,-2.292372623,0.478226608,-1
2019/10/1 14:00,9.691036362,172.7,15.45228091,24.6,84.5,3.5,24,0.125,10,14,1,2019,-1.423578251,-3.197409102,0.478226608,-1
2019/10/1 15:00,6.819618181,100.2,15.95924551,24.1,90.6,2.8,20,0.09,10,15,1,2019,-0.957656401,-2.631139338,0.478226608,-1
2019/10/1 16:00,6.101763635,54.2,16.87178178,23.9,90,3.3,22,0.2,10,16,1,2019,-1.236201758,-3.05970672,0.478226608,-1
2019/10/2 7:00,10.76781818,81,17.43958213,22.7,100,3.8,290,0.169,10,7,2,2019,3.570831959,-1.299676545,0.478226608,-1
2019/10/2 8:00,16.51065454,181.2,17.07456761,23.2,99.8,3.4,288,0.435,10,8,2,2019,3.233592155,-1.050657781,0.478226608,-1
2019/10/2 9:00,24.40705454,281.8,19.32549043,23.7,98.8,4,291,0.409,10,9,2,2019,3.734321706,-1.433471798,0.478226608,-1
2019/10/2 10:00,36.61058181,273.6,22.99591411,24.9,91.3,3.9,292,0.276,10,10,2,2019,3.616017033,-1.460965714,0.478226608,-1
2019/10/2 11:00,49.53196363,333,26.74745213,25.5,88.3,3.6,291,0.333,10,11,2,2019,3.360889535,-1.290124618,0.478226608,-1
2019/10/2 12:00,34.45701818,592.4,31.431805,26.5,83.2,3.7,292,0.466,10,12,2,2019,3.430580262,-1.386044396,0.478226608,-1
2019/10/2 16:00,24.76598181,121.5,43.1325479,27.6,73.2,2.8,291,0.321,10,16,2,2019,2.614025194,-1.003430259,0.478226608,-1
2019/10/2 17:00,19.38207272,36,41.32775393,26.8,76.2,2.3,293,0.383,10,17,2,2019,2.117161163,-0.898681596,0.478226608,-1
2019/10/2 18:00,30.1498909,30.9,36.82590831,25.8,80.7,1,271,0.608,10,18,2,2019,0.999847695,-0.017452406,0.478226608,-1
2019/10/2 19:00,14.71601818,31.2,31.83737666,25.2,83.6,1.5,289,0.488,10,19,2,2019,1.418277863,-0.488352232,0.478226608,-1
2019/10/2 20:00,12.20352727,31.5,27.59915264,24.6,87.5,0.7,2,0.899,10,20,2,2019,-0.024429648,-0.699573579,0.478226608,-1
2019/10/3 5:00,20.81778181,32.5,17.41930353,22,100,0.2,0,1.919,10,5,3,2019,0,-0.2,0.478226608,-1
2019/10/3 7:00,38.40521818,211.3,21.51557748,24.5,93.1,0.4,0,2.079,10,7,3,2019,0,-0.4,0.478226608,-1
2019/10/3 8:00,89.73181817,388.9,34.49387116,25.7,85.5,0.8,154,2.009,10,8,3,2019,-0.350696917,0.719035237,0.478226608,-1
2019/10/3 9:00,57.7872909,567,46.07294255,27.6,75.8,0.6,0,2.417,10,9,3,2019,0,-0.6,0.478226608,-1
2019/10/3 12:00,45.9426909,630.8,72.00925136,29.4,65.7,1.3,63,1.267,10,12,3,2019,-1.158308481,-0.59018765,0.478226608,-1
2019/10/3 18:00,13.28030909,31.3,66.39208358,27.5,71.9,0.4,0,0.823,10,18,3,2019,0,-0.4,0.478226608,-1
2019/10/3 19:00,6.819618181,31.4,59.74070807,26.8,77.7,1.7,65,0.992,10,19,3,2019,-1.540723238,-0.718451045,0.478226608,-1
2019/10/4 6:00,36.61058181,65.9,25.10488681,22.8,100,0.6,23,1.282,10,6,4,2019,-0.234438677,-0.552302912,0.478226608,-1
